Mã,year,opex,dd,td,ta,eq,gl,n3,n4,n5,ie,CI,CASA,lnTA,eq_ratio,loan_ratio,dep_depth,NPL_ratio,cost_dep,SOE,branch_count,branch_den,Land_stock,Land_delta,staff,phys,StaffRatio,PhysCost,fee_income,SW_stock,SW_delta
PCB,2025,5282762000000.0,17815517000000.0,201548159000000.0,263457033000000.0,12255646000000.0,151655592000000.0,553641000000.0,714587000000.0,3218919000000.0,17898929000000.0,0.0200517023206588,0.0883933501967636,33.20491140799521,0.0465185759531422,0.575636908504925,0.7650133940436503,2.9587745106029457,0.0888072066190393,0,108.0,40.99340175898816,,,2516441000000.0,589600000000.0,0.4763494929357029,0.5879577766327538,352105000000.0,370103.0,24309.0
PGB,2015,485011000000.0,4032654000000.0,16864930000000.0,24681414000000.0,3372713000000.0,15882795000000.0,106818000000.0,128555000000.0,202018000000.0,758090000000.0,0.0196508595496189,0.2391147784188846,30.83707160667948,0.1366499099281751,0.6435123611637485,0.6833048544139327,2.7538666840439605,0.0449506757513965,0,79.0,320.0789063381863,21591.0,1635.0,222692000000.0,121634000000.0,0.4591483492126982,0.7099344138586547,21829000000.0,52668.0,3211.0
PGB,2016,419228946376.0,3879597352966.0,18297115686684.0,24824533188761.0,3495341324841.0,17534132360519.0,56307759921.0,104568805195.0,271939037955.0,795446564049.0,0.0168876869985132,0.2120332745007146,30.84285352160488,0.1408018953775724,0.7063227423932935,0.7370577947047879,2.468417565077562,0.0434738773952168,0,79.0,318.23357724110707,21509.0,-81.0,211554222509.0,100668937618.0,0.5046269451042635,0.7447557303139365,16757987030.0,52668.0,0.0
PGB,2017,476856661424.0,5391885945690.0,22877378274548.0,29297960807065.0,3559846367148.0,21421022996354.0,83266119626.0,106661169694.0,525251964778.0,1079214474113.0,0.0162761041481429,0.2356863571071292,31.008539032501087,0.1215049194239336,0.7311438204664561,0.7808522383247669,3.3386792695182126,0.0471738702381675,0,79.0,269.6433397540408,21509.0,0.0,250665829853.0,95767329918.0,0.5256628461568642,0.7264932794195924,21966316922.0,56061.0,3393.0
PGB,2018,519582002270.0,4276098928409.0,23344960373368.0,29899607631751.0,3686767542218.0,22051624688110.0,113501857701.0,141342706110.0,420209449199.0,1155126617401.0,0.0173775525307644,0.1831701086666733,31.028866473555173,0.1233048803725085,0.7375222096457524,0.7807781513686993,3.061243888183812,0.0494807701074006,0,79.0,264.2175140656638,21509.0,0.0,274131407951.0,103872323970.0,0.5275998913614179,0.727515060701758,32649511242.0,58009.0,1948.0
PGB,2019,561665438010.0,4378082393329.0,25388098405766.0,31574084351069.0,3760411603654.0,23696714186800.0,44629728026.0,131475028974.0,572531573892.0,1402631614876.0,0.0177888116014671,0.1724462511274446,31.08335778457024,0.1190980413506966,0.7505115246833026,0.8040802742995915,3.15924108714203,0.0552476043088537,0,79.0,250.2051971534855,21509.0,0.0,308820968095.0,106948804212.0,0.549830819551873,0.740244537353209,32458548201.0,58609.0,600.0
PGB,2020,655043136728.0,5837472601220.0,28737831665798.0,36153015004943.0,3929919186365.0,25675229114079.0,68847065762.0,68191740742.0,489451441782.0,1464788372924.0,0.0181186309534195,0.2031284986670515,31.21878146368188,0.1087023913725503,0.7101822382052664,0.7948944690192183,2.440057089665713,0.0509707339773759,0,79.0,218.51566180358336,21509.0,0.0,361193895842.0,119910182259.0,0.5514047481608559,0.7344616730192131,29995133628.0,58609.0,0.0
PGB,2021,664372000000.0,4156684000000.0,28074529000000.0,40521052000000.0,4180846000000.0,27498895000000.0,87848000000.0,122598000000.0,483490000000.0,1658666000000.0,0.0163957243755665,0.1480589042117144,31.33284275745968,0.1031771337032414,0.6786323069795918,0.6928381079543542,2.523505035384149,0.0590808130743707,0,79.0,194.96038750425333,36749.0,15240.0,395028000000.0,126611000000.0,0.5945885738712648,0.7851610242454529,48352000000.0,70457.0,11848.0
PGB,2022,745913000000.0,5446216000000.0,31259873000000.0,48991137000000.0,4584528000000.0,29050846000000.0,62262000000.0,119495000000.0,562786000000.0,1538115000000.0,0.015225468231121,0.1742238684079106,31.52266052012784,0.093578722208468,0.592981665234673,0.6380720047383265,2.562896102922441,0.0492041346425175,0,80.0,163.2948424936535,30917.0,-5832.0,458595000000.0,134481000000.0,0.6148103062957745,0.7951007691245494,79225000000.0,83841.0,13384.0
PGB,2023,808209000000.0,5913319000000.0,35729811000000.0,55491118000000.0,4863824000000.0,35335012000000.0,221231000000.0,293570000000.0,493473000000.0,2154514000000.0,0.0145646551940078,0.1655009873967707,31.64724408783777,0.0876504957063579,0.6367687888357196,0.6438834229290532,2.853470093628382,0.0603001790297743,0,82.0,147.7713964962825,30917.0,0.0,482687000000.0,145252000000.0,0.5972304193593488,0.7769512588946671,34690000000.0,90913.0,7072.0
PGB,2024,973967000000.0,6113271000000.0,43325745000000.0,73015115000000.0,5166050000000.0,41236482000000.0,182232000000.0,259971000000.0,618714000000.0,1837972000000.0,0.0133392517426015,0.1411001934300264,31.921687590438573,0.0707531584384959,0.5647663774822514,0.5933804938881491,2.5727631178624795,0.0424221672356701,0,91.0,124.63172864960906,30917.0,0.0,589146000000.0,166460000000.0,0.6048931842659967,0.7758024655866164,17904000000.0,96451.0,5538.0
PGB,2025,1126947000000.0,8696278000000.0,48460417000000.0,88840172000000.0,6545253000000.0,46340642000000.0,219548000000.0,259253000000.0,612980000000.0,2760555000000.0,0.0126851060126268,0.1794511590769018,32.117860051017736,0.0736744746509495,0.5216181031256896,0.5454786490057674,2.35599023423111,0.0569651515792775,0,91.0,102.43113892215338,30917.0,0.0,617186000000.0,237350000000.0,0.5476619574833599,0.7582752338841134,132714000000.0,115887.0,19436.0
SGB,2015,377440000000.0,1550120000000.0,13141759000000.0,17748745000000.0,3390944000000.0,11612018000000.0,17141000000.0,19033000000.0,182309000000.0,690537000000.0,0.0212657289290031,0.1179537685936867,30.50733592512496,0.1910526068181158,0.6542444550304825,0.7404331404840173,1.881524813344244,0.0525452490796703,0,89.0,501.44390490707934,,,223423000000.0,74295000000.0,0.5919430902924968,0.788782323018228,30864000000.0,,
SGB,2016,424858000000.0,1762354000000.0,14168928000000.0,19047890000000.0,3514845000000.0,12533642000000.0,62681000000.0,28315000000.0,238805000000.0,737979000000.0,0.0223047277152482,0.1243816045928104,30.57797745021193,0.1845267376071575,0.658006844852632,0.7438581386179781,2.6313261540420574,0.052084321410907,0,89.0,467.24335346329696,382618.0,15382.0,203473000000.0,84922000000.0,0.4789200156287512,0.6788032707398707,33836000000.0,46807.0,1893.0
SGB,2017,402234000000.0,1637729000000.0,14849499000000.0,21319355000000.0,3417240000000.0,14105444000000.0,25564000000.0,76918000000.0,317844000000.0,846645000000.0,0.0188670811100992,0.1102885019891916,30.69063646148525,0.1602881513066413,0.6616262077347087,0.6965266538316942,2.979884929535008,0.0570150548513454,0,89.0,417.4610348202373,405418.0,22800.0,231809000000.0,85502000000.0,0.5763038430366404,0.7888716518245599,37931000000.0,46807.0,0.0
SGB,2018,449103000000.0,1601305000000.0,14678435000000.0,20373555000000.0,3434871000000.0,13671099000000.0,33711000000.0,48994000000.0,218247000000.0,861754000000.0,0.0220434283560232,0.1090923521478958,30.645258852295115,0.1685945825360375,0.6710217730778943,0.7204650832905696,2.2013738617502514,0.0587088473669025,0,88.0,431.932473247796,431746.0,26328.0,286629000000.0,83569000000.0,0.6382255295555808,0.8243053375283621,42974000000.0,48256.0,1449.0
SGB,2019,486328000000.0,1737201000000.0,15667758000000.0,22812835000000.0,3561206000000.0,14556951000000.0,36211000000.0,28250000000.0,217844000000.0,907431000000.0,0.0213181746152988,0.110877446537022,30.758344432094944,0.1561053678773374,0.6381035500410186,0.6867957445885178,1.9393140775152709,0.0579170931795091,0,88.0,385.7477599781,461718.0,29972.0,290930000000.0,86969000000.0,0.5982176637989176,0.77704553305588,44031000000.0,50123.0,1867.0
SGB,2020,468663000000.0,1972117000000.0,18223634000000.0,23942788000000.0,3621309000000.0,15447550000000.0,19281000000.0,19017000000.0,184767000000.0,982462000000.0,0.0195742868374393,0.1082175487062569,30.806688267088884,0.1512484260396074,0.645185932398516,0.7611324963492138,1.4440153940268845,0.0539114207407809,0,88.0,367.5428275103133,461718.0,0.0,286415000000.0,88982000000.0,0.6111320927830872,0.8009955981163437,37571000000.0,50123.0,0.0
SGB,2021,573544000000.0,2325499000000.0,18105487000000.0,24608953000000.0,3709025000000.0,16502139000000.0,41534000000.0,106650000000.0,177101000000.0,944998000000.0,0.0233063145758375,0.1284416707487625,30.834131435745075,0.1507185210195655,0.6705746075422225,0.7357276435125054,1.9711687072809168,0.0521940116827567,0,88.0,357.5934335767962,468101.0,6383.0,362651000000.0,108694000000.0,0.6322984810232519,0.8218114041817193,27761000000.0,51928.0,1805.0
SGB,2022,568001000000.0,1879253000000.0,20499407000000.0,27698047000000.0,3899014000000.0,18714226000000.0,75807000000.0,87445000000.0,234350000000.0,1011307000000.0,0.0205068971108324,0.0916735298733275,30.952383021221056,0.1407685531041232,0.6756514638017619,0.7401029754913767,2.1245976189450744,0.0493334758415206,0,88.0,317.7119310975247,468101.0,0.0,359877000000.0,104640000000.0,0.6335851521388166,0.817810179911655,38205000000.0,57986.0,6058.0
SGB,2023,570437000000.0,1704344000000.0,23556779000000.0,31500625000000.0,4069112000000.0,19967377000000.0,136030000000.0,36058000000.0,232424000000.0,1637157000000.0,0.0181087518104799,0.072350468627311,31.081028502833146,0.1291755957223071,0.6338724072935061,0.747819416281423,2.025864488861006,0.0694983384612981,0,88.0,279.3595365171326,468101.0,0.0,358763000000.0,110392000000.0,0.6289265948737547,0.8224484035923336,39004000000.0,61748.0,3762.0
SGB,2024,630387000000.0,1906050000000.0,24413123000000.0,33260400000000.0,4089832000000.0,21834544000000.0,84378000000.0,96019000000.0,400744000000.0,1470867000000.0,0.0189530793375906,0.0780748124686874,31.135388616079226,0.1229640052434727,0.6564726822287165,0.7339996813026903,2.661566918915274,0.060249030818384,0,88.0,264.5788986302029,468101.0,0.0,375095000000.0,124918000000.0,0.5950233745302489,0.7931841868566452,33527000000.0,68363.0,6615.0
SGB,2025,683600000000.0,2565969000000.0,26326610000000.0,35377029000000.0,4194143000000.0,21972762000000.0,54756000000.0,108713000000.0,485961000000.0,1497071000000.0,0.0193232733025715,0.0974667456235345,31.197083827137565,0.1185555463122694,0.6211025239004666,0.744172440257773,2.955613864110484,0.056865316119318,0,88.0,248.7489834151986,468101.0,0.0,431858000000.0,136924000000.0,0.6317407840842598,0.83203920421299,37626000000.0,73932.0,5569.0
SHB,2015,2078640000000.0,20302228000000.0,148828876000000.0,204704140000000.0,11257762000000.0,131427193000000.0,181863000000.0,798176000000.0,1282637000000.0,8295644000000.0,0.0101543622908652,0.1364132320666051,32.952586833110374,0.0549952824598466,0.6420348557679391,0.7270438008728108,1.7216193607665349,0.0557394789435888,0,232.0,113.33429797755925,3629594.0,0.0,1217053000000.0,381651000000.0,0.5855044644575299,0.7691105722972713,97438000000.0,183424.0,4402.0
SHB,2016,2507759000000.0,19060924000000.0,166576217000000.0,240752689000000.0,13231573000000.0,162376185000000.0,263785000000.0,993341000000.0,1786854000000.0,10393205000000.0,0.0104163281017392,0.1144276436533554,33.114791335807126,0.054959190923097,0.6744522176448048,0.6918976385763235,1.8746468270577976,0.0623930906054854,0,285.0,118.3787401020472,3478880.0,-150714.0,1393682000000.0,413712000000.0,0.5557479805675106,0.7207207710150776,338065000000.0,207848.0,24424.0
SHB,2017,2896897000000.0,17752881000000.0,194889770000000.0,286010081000000.0,14691220000000.0,198290566000000.0,669686000000.0,1088771000000.0,2865240000000.0,13423554000000.0,0.010128653472183,0.0910919080052277,33.287048174378945,0.0513660915329764,0.6932992197572225,0.6814087437708184,2.331778608166361,0.0688776737742571,0,232.0,81.11602192091964,3486801.0,7921.0,1566067000000.0,408687000000.0,0.5406015471036768,0.6816790517577946,1456865000000.0,211811.0,3963.0
SHB,2018,3222791000000.0,18966115000000.0,225224141000000.0,323276008000000.0,16332532000000.0,216988881000000.0,339729000000.0,920954000000.0,3938122000000.0,17085464000000.0,0.0099691623264538,0.0842099559833597,33.40952758819392,0.0505219428470547,0.6712186355629584,0.6966930283301445,2.395885437097581,0.0758598253461648,0,254.0,78.57063119883614,4281049.0,794248.0,1836453000000.0,424756000000.0,0.569833104287557,0.7016306673315148,713942000000.0,219319.0,7508.0
SHB,2019,3951732000000.0,18908003000000.0,259236746000000.0,365254318000000.0,18507443000000.0,265161676000000.0,1069368000000.0,463560000000.0,3522820000000.0,19852265000000.0,0.0108191246626138,0.0729372023517067,33.53161498852918,0.0506700183623838,0.7259645209724803,0.7097431384781056,1.9066661805230103,0.0765796720809016,0,263.0,72.0046244600454,4280834.0,-215.0,2305011000000.0,504694000000.0,0.5832913264361045,0.7110059589061202,694106000000.0,278157.0,58838.0
SHB,2020,4299189000000.0,28131517000000.0,303581729000000.0,412679593000000.0,24036220000000.0,305637310000000.0,704066000000.0,1092911000000.0,3801808000000.0,21353921000000.0,0.0104177407192509,0.0926653823754986,33.65369260392393,0.0582442660303777,0.7406164859719633,0.735635427943247,1.8318395093845048,0.0703399413078644,0,263.0,63.729829257634265,4280840.0,6.0,2705535000000.0,446779000000.0,0.6293128773822225,0.7332345705201609,522749000000.0,314512.0,36355.0
SHB,2021,4405941000000.0,29861972000000.0,327196828000000.0,506604328000000.0,35531665000000.0,362416124000000.0,1479683000000.0,1601012000000.0,3031864000000.0,20035980000000.0,0.0086970062363936,0.0912660803667693,33.858751396689,0.070136915608822,0.7153830000441685,0.6458626780622372,1.686613424517503,0.0612352513392947,0,263.0,51.91428210617261,4347706.0,66866.0,3048550000000.0,458863000000.0,0.6919180261378898,0.7960644502502416,585623000000.0,373793.0,59281.0
SHB,2022,4391593000000.0,25701591000000.0,361675593000000.0,542428085000000.0,42904471000000.0,385633215000000.0,1611827000000.0,1898472000000.0,7342657000000.0,23223586000000.0,0.0080961755510871,0.0710625530100395,33.92707663034403,0.0790970677707442,0.7109388795751607,0.6667715094435053,2.814320856672058,0.0642110953834808,0,263.0,48.48569004313264,4347706.0,0.0,2790873000000.0,498674000000.0,0.6355035632855777,0.7490555249541567,890554000000.0,401253.0,27460.0
SHB,2023,5051539000000.0,43074214000000.0,447503426000000.0,630500685000000.0,50098280000000.0,438464147000000.0,761107000000.0,2493596000000.0,9984516000000.0,38304038000000.0,0.0080119484723478,0.0962544899041733,34.07753535777226,0.0794579311202492,0.6954221580266801,0.7097588260352168,3.0194530363733483,0.0855949603389181,0,288.0,45.677983680541125,4360370.0,12664.0,2945499000000.0,579886000000.0,0.5830894307655549,0.6978833579231992,544927000000.0,442555.0,41302.0
SHB,2024,5760231000000.0,37158355000000.0,499896571000000.0,747478069000000.0,58067344000000.0,519949991000000.0,1969398000000.0,2052495000000.0,11042821000000.0,29255227000000.0,0.0077062207426449,0.0743320861866844,34.24772608163256,0.0776843447429626,0.6956056807066001,0.6687775758675804,2.897339025052508,0.0585225598596874,0,293.0,39.19847446387086,4360370.0,0.0,3177593000000.0,623876000000.0,0.5516433281929145,0.6599507901679638,1283420000000.0,480604.0,38049.0
SHB,2025,6421520000000.0,45549546000000.0,572149573000000.0,892008709000000.0,68130938000000.0,614861980000000.0,1776951000000.0,4324234000000.0,8475768000000.0,37108172000000.0,0.0071989431663721,0.0796112557790897,34.42449701191381,0.0763792296113109,0.6893004225141484,0.641417025671663,2.3707683145410945,0.0648574669127647,0,293.0,32.847212930070164,4360370.0,0.0,3452569000000.0,689277000000.0,0.5376560378228208,0.6449946430128692,3205638000000.0,735970.0,255366.0
SSB,2015,967923000000.0,6236356000000.0,57018437000000.0,84756842000000.0,5768861000000.0,42805631000000.0,438473000000.0,29830000000.0,143135000000.0,3190529000000.0,0.0114199983996572,0.1093743765722655,32.070807590493914,0.0680636614563813,0.5050404190377928,0.6727296068912053,1.4284055291697488,0.0559560936403781,0,160.0,188.7753203452295,,,373381000000.0,246791000000.0,0.3857548585992894,0.6407245204422253,40503000000.0,,
SSB,2016,1119317000000.0,6875576000000.0,72130806000000.0,103364962000000.0,5879830000000.0,58988895000000.0,739728000000.0,21930000000.0,243043000000.0,4306583000000.0,0.0108287854834213,0.0953209367991812,32.26928716177649,0.0568841693184195,0.5706855965370548,0.6978264646389557,1.7032036284117549,0.0597051833858615,0,160.0,154.79133054777304,12802.0,0.0,436915000000.0,284106000000.0,0.3903407167049191,0.6441615735310015,44195000000.0,165980.0,22009.0
SSB,2017,1268553000000.0,5810770000000.0,80039516000000.0,125008960000000.0,6174605000000.0,70525510000000.0,203597000000.0,116282000000.0,274860000000.0,5398816000000.0,0.0101476966131067,0.0725987648401072,32.45940653066196,0.0493932994882926,0.5641636407502311,0.6402702334296677,0.8432962767656695,0.0674518821428155,0,162.0,129.59071093784,,,547997000000.0,311470000000.0,0.431985892587854,0.6775176125869397,65478000000.0,242951.0,68024.0
SSB,2018,1632860000000.0,5696931000000.0,84344557000000.0,140487190000000.0,8301505000000.0,83910159000000.0,355356000000.0,537625000000.0,372772000000.0,6322331000000.0,0.0116228390645438,0.0675435523361632,32.576137426168486,0.0590908324097022,0.5972797875735147,0.6003718702039667,1.5084621636815156,0.0749583757965555,0,162.0,115.31300469459173,396100.0,,791029000000.0,334558000000.0,0.4844438592408412,0.689334664331296,185851000000.0,274958.0,32007.0
SSB,2019,1988350000000.0,9774501000000.0,95727318000000.0,157398288000000.0,10925842000000.0,98613839000000.0,417278000000.0,757451000000.0,1105280000000.0,7313638000000.0,0.0126326024588018,0.102107749430523,32.68980057510556,0.0694152531061837,0.6265242160702535,0.6081852554838462,2.3120578441328097,0.0764007406955661,0,165.0,104.8296027209648,396100.0,0.0,1034888000000.0,340504000000.0,0.5204757713682199,0.6917252998717529,335486000000.0,300881.0,25923.0
SSB,2020,2177375000000.0,11094480000000.0,113276597000000.0,180207288000000.0,13670378000000.0,108869236000000.0,305721000000.0,380456000000.0,1334784000000.0,7634064000000.0,0.0120826134401401,0.0979415015442245,32.82512890423612,0.0758591850069903,0.6041333689012622,0.6285905429085643,1.8563196310112804,0.0673931262253579,0,173.0,96.00055686981982,377995.0,-18105.0,1177906000000.0,353709000000.0,0.5409752569033813,0.7034226993512831,356198000000.0,348815.0,47934.0
SSB,2021,2529414000000.0,8500025000000.0,109784637000000.0,211663515000000.0,18663264000000.0,127588159000000.0,345515000000.0,331680000000.0,1427414000000.0,6618395000000.0,0.0119501653367137,0.0774245398288286,32.9860189362785,0.0881742136806147,0.6027876793031619,0.518675299330638,1.649533167102129,0.0602852564881186,0,173.0,81.7335004570816,377995.0,0.0,1316617000000.0,413182000000.0,0.5205225400033368,0.68387341890256,1145887000000.0,371507.0,22691.0
SSB,2022,3403523000000.0,10755314000000.0,115547271000000.0,231423056000000.0,26232220000000.0,153955992000000.0,453553000000.0,219567000000.0,1786985000000.0,8143873000000.0,0.0147069313612382,0.0930815060097784,33.07526856271691,0.1133518001767291,0.6652577952302211,0.4992902306155701,1.5979274129194012,0.070480877042955,0,181.0,78.21174049313393,384373.0,6378.0,1800099000000.0,568183000000.0,0.528892856020071,0.6958325241227986,1367317000000.0,456580.0,85073.0
SSB,2023,3607148000000.0,15794593000000.0,144840006000000.0,266121915000000.0,30296839000000.0,179751893000000.0,383457000000.0,864311000000.0,2235229000000.0,12647771000000.0,0.0135544943752565,0.1090485525111066,33.21497564677815,0.1138457124059099,0.6754494194888083,0.544261850813752,1.937669162683032,0.0873223589896841,0,181.0,68.0139401522043,384373.0,0.0,1856595000000.0,671177000000.0,0.514698870132304,0.7007674761334993,1307857000000.0,558122.0,101542.0
SSB,2024,4130218000000.0,31560724000000.0,168320164000000.0,325698848000000.0,35002855000000.0,209354643000000.0,202862000000.0,695091000000.0,3061403000000.0,10750195000000.0,0.0126810948990522,0.1875041186390479,33.416994291207246,0.1074699994026383,0.6427859486933156,0.5167969276943835,1.8912195799736813,0.0638675411461695,0,181.0,55.57280939476949,540735.0,156362.0,2113460000000.0,774028000000.0,0.5117066459930202,0.6991127344852015,1111695000000.0,609020.0,50898.0
SSB,2025,4659453000000.0,26113574000000.0,191807215000000.0,396443131000000.0,40372594000000.0,237047100000000.0,325473000000.0,573164000000.0,3975433000000.0,14866059000000.0,0.0117531434792346,0.136144899450211,33.6135537192262,0.1018370375043778,0.5979346883929236,0.4838202506275736,2.056160990790438,0.0775052127210126,0,181.0,45.655980857441065,534357.0,-6378.0,2699925000000.0,847813000000.0,0.579451064320211,0.7614065427851724,725284000000.0,795340.0,186322.0
STB,2015,5154547000000.0,33215714000000.0,260994745000000.0,292032736000000.0,22080495000000.0,185916813000000.0,1776909000000.0,1140028000000.0,7861476000000.0,9317743000000.0,0.0176505794199729,0.1272658344136392,33.30788702150206,0.0756096569940707,0.6366300420511761,0.8937174255697142,5.797438556565618,0.0357008835561037,0,552.0,189.01990494654683,3350406.0,1036868.0,2858094000000.0,1080196000000.0,0.554480151214064,0.7640419225976599,1171263000000.0,738349.0,183933.0
STB,2016,5678323000000.0,38584839000000.0,291653101000000.0,332023043000000.0,22191934000000.0,198859665000000.0,2613243000000.0,2621783000000.0,8510318000000.0,13847705000000.0,0.0171021955244232,0.1322970298196829,33.43622548906301,0.0668385356615143,0.5989333246367482,0.8784122281536948,6.912082447689932,0.0474800540522968,0,552.0,166.25352114491645,3394954.0,44548.0,3110710000000.0,1210993000000.0,0.5478219537705058,0.7610879127517051,1430044000000.0,801302.0,62953.0
STB,2017,6336893000000.0,44370773000000.0,319859587000000.0,368468840000000.0,23236292000000.0,222946630000000.0,1474519000000.0,627133000000.0,8303036000000.0,16256169000000.0,0.0171979074268532,0.1387195344562237,33.54037726495956,0.0630617557783176,0.6050623710813647,0.8680777104517169,4.666896288138556,0.050822828705772,0,552.0,149.80913989904818,3605617.0,210663.0,4108589000000.0,1273795000000.0,0.6483601664096269,0.8493727130945717,2623831000000.0,859674.0,58372.0
STB,2018,7837830000000.0,51792625000000.0,349388922000000.0,406040598000000.0,24632367000000.0,256622753000000.0,193601000000.0,311452000000.0,4957452000000.0,18661777000000.0,0.0193030697881102,0.1482377423517738,33.637474265605,0.0606647884997943,0.6320125481639647,0.8604778037490725,2.128612890377651,0.0534126179306852,0,552.0,135.94699710298428,3613144.0,7527.0,4832476000000.0,1385383000000.0,0.61655789931652,0.7933138381414243,2682144000000.0,959957.0,100283.0
STB,2019,9265703000000.0,67193213000000.0,400844380000000.0,453581057000000.0,26741640000000.0,296029774000000.0,298378000000.0,412614000000.0,5022334000000.0,21296283000000.0,0.0204278879309547,0.1676291756915738,33.748195106006214,0.0589566949221162,0.6526502141821148,0.8837326290722939,1.936739647005912,0.0531285557751863,0,557.0,122.80054279250908,3446524.0,-166620.0,5465357000000.0,1609952000000.0,0.5898480665741175,0.7636019630674542,3322990000000.0,1230582.0,270625.0
STB,2020,10894615000000.0,80033109000000.0,427971850000000.0,492516029000000.0,28956242000000.0,340268127000000.0,277382000000.0,958159000000.0,4544718000000.0,22061113000000.0,0.0221203257528903,0.1870055448740378,33.83054812220397,0.0587924865283927,0.6908772648290803,0.8689500946171236,1.6987365378479895,0.0515480469100946,0,552.0,112.07757057588069,3485837.0,39313.0,5767650000000.0,1771305000000.0,0.5294037467133992,0.6919891157236855,3744015000000.0,1611305.0,380723.0
STB,2021,9749916000000.0,95975596000000.0,427386772000000.0,521117123000000.0,34261336000000.0,387929596000000.0,551582000000.0,752821000000.0,4527526000000.0,17726249000000.0,0.0187096442808692,0.2245637962795909,33.88699593663988,0.0657459417237379,0.7444192080404927,0.8201357298328499,1.5033472723230945,0.0414758952811014,0,552.0,105.92628329351597,3366121.0,-119716.0,6025532000000.0,1895015000000.0,0.618008606433122,0.8123707937586334,4342519000000.0,1790062.0,178757.0
STB,2022,10920717000000.0,85825175000000.0,454740496000000.0,591907695000000.0,38626996000000.0,438627777000000.0,560727000000.0,731065000000.0,3007042000000.0,20243714000000.0,0.0184500338350897,0.1887344007295097,34.014371818047564,0.0652584791958144,0.741040842525286,0.7682625176886744,0.9800642424886832,0.0445170689174777,0,552.0,93.2577840536437,2618285.0,-747836.0,6882923000000.0,2039743000000.0,0.6302629213814441,0.817040309715928,5194080000000.0,1903229.0,113167.0
STB,2023,12889906000000.0,93252953000000.0,510744394000000.0,674389660000000.0,45733864000000.0,482731122000000.0,1490299000000.0,4593502000000.0,4900265000000.0,33854996000000.0,0.0191134395506597,0.1825824308509199,34.14482919035156,0.067815191591164,0.7158044534668577,0.7573431567737856,2.2754004246695327,0.0662855949036613,0,552.0,81.85178877149451,2615561.0,-2724.0,6869829000000.0,2725472000000.0,0.5329619160915525,0.7444042648565474,2617903000000.0,2143860.0,240631.0
STB,2024,13982389000000.0,101706340000000.0,566881814000000.0,748094546000000.0,54972070000000.0,539314658000000.0,1459877000000.0,2627546000000.0,8869767000000.0,25457023000000.0,0.0186906709516366,0.1794136581703783,34.248550484311146,0.0734827840864916,0.7209177782189045,0.7577676070906685,2.4025288035097314,0.0449071082742478,0,546.0,72.9854271655123,2615257.0,-304.0,7419160000000.0,2728479000000.0,0.5306074662920621,0.7257442916228407,2978425000000.0,2387927.0,244067.0
STB,2025,13044879000000.0,92346455000000.0,618341672000000.0,917119803000000.0,59866744000000.0,626392336000000.0,6920385000000.0,3310299000000.0,29906074000000.0,30800235000000.0,0.0142237458588602,0.149345352548065,34.45225922632542,0.0652769069037319,0.682999466319451,0.674221263107978,6.407606813375827,0.049811029071319,0,535.0,58.33479969028649,2606534.0,-8723.0,6985596000000.0,2742993000000.0,0.5355048521339293,0.7457784008575319,3078530000000.0,2511858.0,123931.0
TCB,2015,3678848000000.0,26787141000000.0,142239546000000.0,191993602000000.0,16457566000000.0,112179889000000.0,309301000000.0,537739000000.0,1016666000000.0,6165707000000.0,0.0191613051772423,0.1883241458040087,32.88848316448444,0.0857193460019568,0.5842897254461635,0.7408556562212943,1.661354826264804,0.0433473472981979,0,312.0,162.50541515440707,22250.0,-862.0,1898079000000.0,945561000000.0,0.5159438498138548,0.7729702341602589,1272138000000.0,642073.0,45006.0
TCB,2016,4175422000000.0,35826887000000.0,173448929000000.0,235363136000000.0,19586476000000.0,142616004000000.0,396736000000.0,474551000000.0,1375017000000.0,7593856000000.0,0.0177403397616184,0.206555827162242,33.092150696962115,0.0832181127974093,0.6059402777502081,0.7369417825907962,1.575071476550416,0.0437815098875588,0,312.0,132.5611161129328,615768.0,593518.0,2315874000000.0,962776000000.0,0.5546442970315336,0.7852260202681309,1955764000000.0,802879.0,161042.0
TCB,2017,4812465000000.0,38234560000000.0,170970833000000.0,269392380000000.0,26930745000000.0,160849037000000.0,575397000000.0,455567000000.0,1552962000000.0,8664092000000.0,0.017864146714172,0.2236320624348832,33.22719009442683,0.0999684734957982,0.5970808714040092,0.6346535599856239,1.606429263235191,0.0506758483185257,0,312.0,115.81619346471491,616223.0,455.0,2594878000000.0,993216000000.0,0.5391993500212469,0.7455833964506755,3926084000000.0,828990.0,26111.0
TCB,2018,5842507000000.0,54612613000000.0,201414532000000.0,320988941000000.0,51782705000000.0,159939217000000.0,237758000000.0,862510000000.0,1703181000000.0,10023687000000.0,0.0182015834620296,0.2711453461560559,33.402427786751694,0.1613223958391763,0.4982701787224501,0.6274812190492257,1.7528215109368706,0.0497664537929169,0,314.0,97.8226848008449,647826.0,31603.0,3239958000000.0,1020053000000.0,0.5545492714001027,0.7291409321375225,3272580000000.0,887850.0,58860.0
